timestamp,temperature_celsius
2024-09-05T22:00:00,3.175
2024-09-05T23:00:00,3.93
2024-09-06T00:00:00,3.943
2024-09-06T01:00:00,3.873
2024-09-06T02:00:00,4.324
2024-09-06T03:00:00,4.36
2024-09-06T04:00:00,3.949
2024-09-06T05:00:00,3.36
2024-09-06T06:00:00,4.185
2024-09-06T07:00:00,4.167
2024-09-06T08:00:00,4.093
2024-09-06T09:00:00,4.294
2024-09-06T10:00:00,3.651
2024-09-06T11:00:00,4.603
2024-09-06T12:00:00,3.712
2024-09-06T13:00:00,4.225
2024-09-06T14:00:00,3.494
2024-09-06T15:00:00,3.721
2024-09-06T16:00:00,4.455
2024-09-06T17:00:00,3.922
2024-09-06T18:00:00,4.252
2024-09-06T19:00:00,4.071
2024-09-06T20:00:00,3.969
2024-09-06T21:00:00,4.409
2024-09-06T22:00:00,3.929
2024-09-06T23:00:00,3.466
2024-09-07T00:00:00,3.759
2024-09-07T01:00:00,4.165
2024-09-07T02:00:00,4.119
2024-09-07T03:00:00,3.53
2024-09-07T04:00:00,3.783
2024-09-07T05:00:00,3.825
2024-09-07T06:00:00,3.89
2024-09-07T07:00:00,3.587
2024-09-07T08:00:00,3.811
2024-09-07T09:00:00,3.781
2024-09-07T10:00:00,4.231
2024-09-07T11:00:00,4.243
2024-09-07T12:00:00,3.956
2024-09-07T13:00:00,3.882
2024-09-07T14:00:00,4.042
2024-09-07T15:00:00,3.755
2024-09-07T16:00:00,3.656
2024-09-07T17:00:00,3.718
2024-09-07T18:00:00,3.81
2024-09-07T19:00:00,3.651
2024-09-07T20:00:00,4.049
2024-09-07T21:00:00,4.219
2024-09-07T22:00:00,3.524
2024-09-07T23:00:00,4.008
2024-09-08T00:00:00,3.934
2024-09-08T01:00:00,4.102
2024-09-08T02:00:00,3.996
2024-09-08T03:00:00,3.564
2024-09-08T04:00:00,3.621
2024-09-08T05:00:00,4.009
2024-09-08T06:00:00,4.309
2024-09-08T07:00:00,3.336
2024-09-08T08:00:00,4.104
