timestamp,temperature_celsius
2024-09-03T23:00:00,4.176
2024-09-04T00:00:00,4.213
2024-09-04T01:00:00,4.238
2024-09-04T02:00:00,3.895
2024-09-04T03:00:00,3.861
2024-09-04T04:00:00,4.257
2024-09-04T05:00:00,3.943
2024-09-04T06:00:00,3.617
2024-09-04T07:00:00,3.66
2024-09-04T08:00:00,3.724
2024-09-04T09:00:00,4.149
2024-09-04T10:00:00,4.043
2024-09-04T11:00:00,4.207
2024-09-04T12:00:00,3.872
2024-09-04T13:00:00,4.048
2024-09-04T14:00:00,4.188
2024-09-04T15:00:00,3.907
2024-09-04T16:00:00,4.137
2024-09-04T17:00:00,3.801
2024-09-04T18:00:00,3.891
2024-09-04T19:00:00,3.885
2024-09-04T20:00:00,3.641
2024-09-04T21:00:00,4.146
2024-09-04T22:00:00,3.859
2024-09-04T23:00:00,4.004
2024-09-05T00:00:00,4.144
2024-09-05T01:00:00,4.134
2024-09-05T02:00:00,4.2
2024-09-05T03:00:00,3.97
2024-09-05T04:00:00,3.873
2024-09-05T05:00:00,3.976
2024-09-05T06:00:00,3.494
2024-09-05T07:00:00,3.566
2024-09-05T08:00:00,3.603
2024-09-05T09:00:00,3.701
2024-09-05T10:00:00,4.12
2024-09-05T11:00:00,3.728
2024-09-05T12:00:00,3.887
2024-09-05T13:00:00,4.39
2024-09-05T14:00:00,3.893
2024-09-05T15:00:00,4.221
2024-09-05T16:00:00,3.72
2024-09-05T17:00:00,3.938
2024-09-05T18:00:00,3.715
2024-09-05T19:00:00,3.898
2024-09-05T20:00:00,4.252
2024-09-05T21:00:00,3.482
2024-09-05T22:00:00,4.13
2024-09-05T23:00:00,4.071
2024-09-06T00:00:00,3.822
2024-09-06T01:00:00,3.566
2024-09-06T02:00:00,4.022
2024-09-06T03:00:00,3.841
2024-09-06T04:00:00,4.07
2024-09-06T05:00:00,4.007
2024-09-06T06:00:00,4.481
2024-09-06T07:00:00,3.928
2024-09-06T08:00:00,3.693
2024-09-06T09:00:00,4.054
2024-09-06T10:00:00,4.066
2024-09-06T11:00:00,4.408
2024-09-06T12:00:00,4.251
2024-09-06T13:00:00,4.107
2024-09-06T14:00:00,4.439
2024-09-06T15:00:00,3.643
2024-09-06T16:00:00,3.808
2024-09-06T17:00:00,3.722
2024-09-06T18:00:00,3.883
2024-09-06T19:00:00,3.587
2024-09-06T20:00:00,4.191
2024-09-06T21:00:00,3.933
2024-09-06T22:00:00,3.559
2024-09-06T23:00:00,3.695
2024-09-07T00:00:00,4.094
2024-09-07T01:00:00,4.251
2024-09-07T02:00:00,4.599
2024-09-07T03:00:00,4.874
2024-09-07T04:00:00,4.124
2024-09-07T05:00:00,3.703
2024-09-07T06:00:00,3.36
2024-09-07T07:00:00,4.08
2024-09-07T08:00:00,3.756
2024-09-07T09:00:00,3.875
2024-09-07T10:00:00,3.816
2024-09-07T11:00:00,3.958
2024-09-07T12:00:00,4.32
2024-09-07T13:00:00,4.047
2024-09-07T14:00:00,3.952
2024-09-07T15:00:00,3.689
2024-09-07T16:00:00,3.498
2024-09-07T17:00:00,3.854
2024-09-07T18:00:00,3.984
2024-09-07T19:00:00,4.53
2024-09-07T20:00:00,4.039
2024-09-07T21:00:00,4.295
2024-09-07T22:00:00,3.85
2024-09-07T23:00:00,3.645
2024-09-08T00:00:00,3.71
2024-09-08T01:00:00,3.782
2024-09-08T02:00:00,4.639
2024-09-08T03:00:00,3.754
2024-09-08T04:00:00,4.252
2024-09-08T05:00:00,3.729
2024-09-08T06:00:00,4.279
2024-09-08T07:00:00,4.115
2024-09-08T08:00:00,3.953
