timestamp,temperature_celsius
2024-09-05T11:00:00,3.856
2024-09-05T12:00:00,4.431
2024-09-05T13:00:00,3.651
2024-09-05T14:00:00,3.365
2024-09-05T15:00:00,3.441
2024-09-05T16:00:00,4.009
2024-09-05T17:00:00,4.009
2024-09-05T18:00:00,3.965
2024-09-05T19:00:00,4.364
2024-09-05T20:00:00,3.198
2024-09-05T21:00:00,4.119
2024-09-05T22:00:00,4.468
2024-09-05T23:00:00,3.662
2024-09-06T00:00:00,3.886
2024-09-06T01:00:00,3.774
2024-09-06T02:00:00,3.732
2024-09-06T03:00:00,3.902
2024-09-06T04:00:00,4.428
2024-09-06T05:00:00,4.551
2024-09-06T06:00:00,3.899
2024-09-06T07:00:00,4.572
2024-09-06T08:00:00,4.011
2024-09-06T09:00:00,4.526
2024-09-06T10:00:00,3.972
2024-09-06T11:00:00,4.039
2024-09-06T12:00:00,4.11
2024-09-06T13:00:00,4.954
2024-09-06T14:00:00,4.255
2024-09-06T15:00:00,3.788
2024-09-06T16:00:00,4.291
2024-09-06T17:00:00,3.891
2024-09-06T18:00:00,3.853
2024-09-06T19:00:00,4.273
2024-09-06T20:00:00,4.009
2024-09-06T21:00:00,4.084
2024-09-06T22:00:00,4.004
2024-09-06T23:00:00,4.101
2024-09-07T00:00:00,4.127
2024-09-07T01:00:00,3.419
2024-09-07T02:00:00,4.2
2024-09-07T03:00:00,3.705
2024-09-07T04:00:00,3.567
2024-09-07T05:00:00,3.982
2024-09-07T06:00:00,4.025
2024-09-07T07:00:00,3.792
2024-09-07T08:00:00,4.249
2024-09-07T09:00:00,3.597
2024-09-07T10:00:00,3.878
2024-09-07T11:00:00,3.825
2024-09-07T12:00:00,3.986
2024-09-07T13:00:00,4.084
2024-09-07T14:00:00,3.698
2024-09-07T15:00:00,4.217
2024-09-07T16:00:00,4.019
2024-09-07T17:00:00,3.432
2024-09-07T18:00:00,3.412
2024-09-07T19:00:00,3.996
2024-09-07T20:00:00,3.934
2024-09-07T21:00:00,3.969
2024-09-07T22:00:00,3.992
2024-09-07T23:00:00,4.068
2024-09-08T00:00:00,4.284
2024-09-08T01:00:00,3.667
2024-09-08T02:00:00,3.648
2024-09-08T03:00:00,3.672
2024-09-08T04:00:00,4.087
2024-09-08T05:00:00,4.373
2024-09-08T06:00:00,3.871
2024-09-08T07:00:00,3.249
2024-09-08T08:00:00,3.489
